,Time,FlowRate,Pressure_SA,Pressure_abd
71,0.14228456913827653,0.972483535538258,0.9991266828100417,0.9640367813156258
72,0.1442885771543086,0.9766592908982006,0.9993450121075317,0.9690903852559942
73,0.14629258517034066,0.9805728786419484,0.9995633414050211,0.9738989493063982
74,0.14829659318637273,0.9838850444201118,0.9997816707025106,0.9773858599504593
75,0.1503006012024048,0.9871972101982752,1.0,0.9808727705945205
76,0.15230460921843686,0.9898569418786857,0.9994033682152985,0.9843596812385815
77,0.15430861723446893,0.9923351297331873,0.9980933924303562,0.9878465918826423
78,0.156312625250501,0.9945789363165194,0.9967834166454145,0.9904723743810433
79,0.15831663326653306,0.9961592926887184,0.9954734408604723,0.9923925917287927
80,0.16032064128256512,0.9977396490609176,0.9941634650755306,0.9943128090765422
81,0.1623246492985972,0.9987108046884104,0.9914379432469617,0.9962330264242916
82,0.16432865731462926,0.9994676825354663,0.9885996623795836,0.998153243772041
83,0.16633266533066132,1.0,0.9857613815122063,0.9986783122962909
84,0.16833667334669336,0.9999284026494019,0.9829231006448287,0.9991188748641939
85,0.17034068136272543,0.9998568052988037,0.9797828323015394,0.999559437432097
86,0.1723446893787575,0.999151357063339,0.9759984578116963,1.0
87,0.17434869739478956,0.9982343879022353,0.9722140833218532,0.999855438833746
88,0.17635270541082163,0.9971389027489392,0.9684297088320101,0.9985552310724105
89,0.1783567134268537,0.9954407719453545,0.964645334342167,0.9972550233110752
90,0.18036072144288576,0.9937426411417698,0.9598469943880469,0.9959548155497399
91,0.18236472945891782,0.991506674226181,0.9546388482369983,0.9946546077884044
92,0.1843687374749499,0.989048096471556,0.9494307020859498,0.9925291169707531
93,0.18637274549098196,0.9864099059460368,0.9442225559349016,0.9900974084954138
94,0.18837675350701402,0.9831983178986068,0.9384863512441951,0.9876657000200747
95,0.1903807615230461,0.9799867298511769,0.9321984674764633,0.9852339915447358
96,0.19238476953907813,0.9762055460429567,0.9259105837087315,0.9826315323353338
97,0.1943887775551102,0.9721998341728809,0.9196226999409993,0.9788072075966089
98,0.19639278557114226,0.9680770076626614,0.9130132066907781,0.9749828828578843
99,0.19839679358717432,0.9634737721183827,0.9062304431820634,0.9711585581191594
100,0.2004008016032064,0.958870536574104,0.8994476796733485,0.9673342333804348
101,0.20240480961923846,0.953854477982979,0.8924871748987754,0.9628364229487797
102,0.20440881763527052,0.9486394142101445,0.8847910671622291,0.95770652046313
103,0.2064128256513026,0.9433047989187308,0.8770949594256825,0.9525766179774804
104,0.20841683366733466,0.9375093879683266,0.8693584865582512,0.9474467154918307
105,0.21042084168336672,0.9317139770179224,0.861334884875469,0.9423168130061811
106,0.2124248496993988,0.9254874446292828,0.8533112831926866,0.9364862842382324
107,0.21442885771543085,0.9190624174354908,0.8452621840092449,0.9305856952522721
108,0.21643286573146292,0.9125835870083768,0.8367473414071046,0.9246851062663118
109,0.21843687374749496,0.905829435077585,0.8282324988049643,0.9187845172803515
110,0.22044088176352702,0.8990752831467931,0.8197176562028239,0.9125190410398676
111,0.2224448897795591,0.8920684053522258,0.8107211253763403,0.9060867258442535
112,0.22444889779559116,0.8849207284737425,0.8017150418548484,0.8996544106486398
113,0.22645290581162322,0.8776930403731608,0.7927089583333564,0.8932220954530258
114,0.2284569138276553,0.8700841337556393,0.7835539954689742,0.8869616510174517
115,0.23046092184368736,0.862475227138118,0.7743841649743667,0.8809002512173323
116,0.23246492985971942,0.8547824755365979,0.7652143344797592,0.8748388514172128
117,0.2344689378757515,0.8470450138274067,0.7564560918181575,0.8687774516170933
118,0.23647294589178355,0.8392789596467222,0.7477775022429003,0.8574467733125539
119,0.23847695390781562,0.831323147070018,0.7390989126676428,0.8453342255437133
120,0.24048096192384769,0.8233673344933139,0.7301692980008256,0.8364521717393252
121,0.24248496993987975,0.815280498487281,0.7211632144793337,0.8275701179349366
122,0.2444889779559118,0.807126828244288,0.7121571309578417,0.818700126821474
123,0.24649298597194386,0.7989305436631357,0.7030372182891271,0.8105017210009277
124,0.24849699398797592,0.7904745312151288,0.6938673877945196,0.8023033151803813
125,0.250501002004008,0.7820185187671219,0.6846975572999122,0.7941069912763027
126,0.25250501002004005,0.7735731661200286,0.6758341640513071,0.787492530432409
127,0.2545090180360721,0.7651343556609257,0.6671555744760496,0.7808780695885149
128,0.2565130260521042,0.7566821159375755,0.6584769849007921,0.7742636087446212
129,0.25851703406813625,0.74810685840858,0.6498716267518192,0.7674134060439265
130,0.2605210420841683,0.7395316008795845,0.6413255942500442,0.7586061262377647
131,0.2625250501002004,0.7308520349403279,0.6327795617482691,0.7497988464316029
132,0.26452905811623245,0.722111125472603,0.6235680249699306,0.7409915666254411
133,0.2665330661322645,0.7133342794554096,0.6142526416103274,0.7321842868192789
134,0.2685370741482966,0.7042619163760812,0.6046103419872635,0.7233770070131171
135,0.27054108216432865,0.6951895532967526,0.5947127471676853,0.7145697272069553
136,0.2725450901803607,0.6860952158565184,0.584965360017092,0.7059514613393517
137,0.2745490981963928,0.6769854278168805,0.575649976657489,0.6973400181952303
138,0.27655310621242485,0.6678597845283255,0.5663345932978862,0.688728575051109
139,0.2785571142284569,0.6585093816888238,0.5561856441365561,0.6794168289502474
140,0.280561122244489,0.649158978849322,0.5459969435869885,0.6700220391579724
141,0.282565130260521,0.6396266832551044,0.535618742067419,0.6606272493656975
142,0.28456913827655306,0.6299716829945197,0.5251389357878659,0.6512324595734222
143,0.2865731462925851,0.6202780579895045,0.5145579828355462,0.6418376697811474
144,0.2885771543086172,0.6101141325249129,0.5037870708260007,0.6324428799888725
145,0.29058116232464926,0.5999502070603211,0.4929649893143482,0.6223120934943871
146,0.2925851703406813,0.5896883589227098,0.4810296543848527,0.6119381203919183
147,0.2945891783567134,0.5793478790087564,0.4690943194553571,0.6015641472894495
148,0.29659318637274545,0.5689945440669807,0.45715898452586806,0.5914566964691185
149,0.2985971943887775,0.5582688188397392,0.44522364959638105,0.5814743966907227
150,0.3006012024048096,0.547543093612498,0.4332883146668937,0.5714920969123269
151,0.30260521042084165,0.5365770518655854,0.4213529797374061,0.5607768133492149
152,0.3046092184368737,0.525425710132588,0.4093011391665191,0.5495915169325885
153,0.3066132264529058,0.5142478954678467,0.3964924870470633,0.5384062205159621
154,0.30861723446893785,0.5024861341922131,0.3836838349276077,0.5275877878768783
155,0.3106212424849699,0.49072437291657944,0.37063359616160313,0.5168003818212112
156,0.312625250501002,0.4788788782845448,0.35753383831216007,0.505151443673282
157,0.31462925851703405,0.4669567406206429,0.344434080462717,0.49297142135423166
158,0.3166332665330661,0.4550343056449248,0.33133432261327456,0.48101091951673347
159,0.3186372745490982,0.4427591101991707,0.31823456476383233,0.4695272053293793
160,0.32064128256513025,0.4304839147534166,0.30513480691439093,0.45803107876657034
161,0.3226452905811623,0.4179466111805771,0.2918231657504626,0.44550290238167034
162,0.3246492985971944,0.4051788287501916,0.278024754149051,0.43297472599676995
163,0.32665330661322645,0.3924116249490658,0.2647177846049727,0.42044654961187194
164,0.3286573146292585,0.3796972112368037,0.2522002382155047,0.4079183732269746
165,0.3306613226452906,0.36698279752454166,0.239659354746608,0.39539019684207727
166,0.33266533066132264,0.35422839837619946,0.22685070262715218,0.3828620204571789
167,0.33466933867735466,0.3414323115521852,0.21404205050769665,0.37033384407228087
168,0.3366733466933867,0.328636504690743,0.20168557541259674,0.35780566768738115
169,0.3386773547094188,0.3158538504143946,0.18945913475311596,0.34527749130248114
170,0.34068136272545085,0.3030711961380462,0.1770949598786974,0.3319154515345337
171,0.3426853707414829,0.29026532724930687,0.16457741348923333,0.31834281295209554
172,0.344689378757515,0.2774362046169294,0.15225738677057354,0.3052871694058331
173,0.34669338677354705,0.26460708198455196,0.14090426330105585,0.29275899302093306
174,0.3486973947895791,0.25231283233178,0.12955113983153818,0.28023081663603333
175,0.3507014028056112,0.2400304380516999,0.1196027481716751,0.2677026402511353
176,0.35270541082164325,0.22794593305559474,0.10987149948351801,0.2551744638662373
177,0.3547094188376753,0.21609650703847222,0.10026982660014465,0.2426462874813376
178,0.3567134268537074,0.20424708102134967,0.09126374307865269,0.2301181110964372
179,0.35871743486973945,0.1929456124142378,0.08225765955716073,0.2182444192041486
180,0.3607214428857715,0.18165062194883544,0.07339022841830632,0.20683530945947268
181,0.3627254509018036,0.17060271288066609,0.06567592657363473,0.19542619971479674
182,0.36472945891783565,0.15983674501470324,0.05796162472896313,0.1842430897544339
183,0.3667334669338677,0.14907077714874037,0.05024732288429153,0.17308577000380754
184,0.3687374749498998,0.13925923150704053,0.04393941387198698,0.16192845025318153
185,0.37074148296593185,0.12950239120151158,0.03838194084495103,0.15190400637710208
186,0.3727454909819639,0.12011686400156737,0.032824467817915357,0.14211754326074805
187,0.374749498997996,0.11123467643669183,0.027266994790879406,0.1323310801443937
188,0.37675350701402804,0.10235248887181626,0.022532543454701934,0.12315594203465569
189,0.3787575150300601,0.09436979676100789,0.018893721829856703,0.1141789371213963
190,0.3807615230460922,0.08642871126811891,0.015254900205011471,0.10520193220813692
191,0.38276553106212424,0.07887525119533709,0.011616078580165957,0.09659543195105305
192,0.38476953907815625,0.07182623001713291,0.007977256955320726,0.08885279145306982
193,0.3867735470941883,0.06477720883892855,0.0060133210748619615,0.08111015095508625
194,0.3887775551102204,0.05876639384800573,0.004412239559929912,0.07336751045710234
195,0.39078156312625245,0.052854182118761084,0.0028111580449978637,0.06578645768757457
196,0.3927855711422845,0.04732131697016622,0.001210076530066098,0.06013432410315265
197,0.3947895791583166,0.04237682610992617,0.0,0.054482190518731065
198,0.39679358717434865,0.037432335249686116,0.00021832929749084968,0.04883005693430914
199,0.3987975951903807,0.03335326052891563,0.00043665859498169936,0.043177923349887216
200,0.4008016032064128,0.02934611470629511,0.000654987892472549,0.038303931926369154
201,0.40280561122244485,0.025677114799845357,0.0008733171899633987,0.034305530154720605
202,0.4048096192384769,0.022511127972674516,0.0015782808034507882,0.03030712838307206
203,0.406813627254509,0.019345141145503675,0.0025971508584075207,0.02630872661142351
204,0.40881763527054105,0.016931611730620695,0.0036160209133639706,0.022310324839774624
205,0.4108216432865731,0.014619974779956931,0.004634890968320703,0.01959001665826168
206,0.4128256513026052,0.01255391891274415,0.005654446704463512,0.01707126966646321
207,0.41482965931863724,0.01092545042263221,0.0074738575168858444,0.014552522674664402
208,0.4168336673346693,0.00929698193252027,0.009293268329308177,0.012033775682865594
209,0.4188376753507014,0.008190838639286269,0.011112679141730792,0.009828216877496918
210,0.42084168336673344,0.007148766907664094,0.012932089954153125,0.008528009116162224
211,0.4228456913827655,0.0062815743855389366,0.014722839148044644,0.007227801354827191
212,0.4248496993987976,0.0057128224517007395,0.016469473527970593,0.0059275935934924966
213,0.42685370741482964,0.005144070517862543,0.018216107907896826,0.004627385832157463
214,0.4288577154308617,0.004892019691273516,0.019962742287822775,0.004119546011683566
215,0.4308617234468938,0.004696643349253025,0.021709376667748723,0.004037877480813323
216,0.43286573146292584,0.004584173698614773,0.023284228340447903,0.003956208949943418
217,0.4348697394789579,0.004642375453223802,0.02481253342288272,0.003874540419073514
218,0.4368737474949899,0.00470057720783283,0.026340838505317536,0.0037966582071195343
219,0.438877755511022,0.004902997437488435,0.027869143587752634,0.003802028192710603
220,0.44088176352705405,0.005129244759734223,0.029279694886080686,0.003807398178301671
221,0.4428857715430861,0.005380917469434598,0.030153012076043522,0.003812768163893078
222,0.4448897795591182,0.0056826228300492,0.031026329266006354,0.003818138149484147
223,0.44689378757515025,0.005984328190663805,0.031899646455968905,0.003823508135075554
224,0.4488977955911823,0.006298047703426196,0.032772963645931734,0.0038288781206672986
225,0.4509018036072144,0.006614481989760761,0.03343786564755759,0.003834248106259044
226,0.45290581162324645,0.006919647878204744,0.03394730067503595,0.003839618091850451
227,0.4549098196392785,0.007203603469162934,0.034456735702514604,0.003844988077442196
228,0.4569138276553106,0.007487559060121122,0.03496617072999297,0.0038503580630339413
229,0.45891783567134264,0.007721388970289532,0.035475605757471336,0.003855728048625686
230,0.4609218436873747,0.007944636508276927,0.03549306453413373,0.0038610980342174313
231,0.4629258517034068,0.00814347492781297,0.03549306453413373,0.0038664680198091765
232,0.46492985971943884,0.008286540368536242,0.03549306453413373,0.0038718380054005835
233,0.4669338677354709,0.008429605809259515,0.03549306453413373,0.003877207990991652
234,0.468937875751503,0.008516570432518761,0.03549306453413373,0.0038825779765827204
235,0.47094188376753504,0.00858800176492103,0.03549306453413373,0.0038879479621741274
236,0.4729458917835671,0.008641521179028833,0.03549306453413373,0.003893317947765196
237,0.4749498997995992,0.008655984575777447,0.03549306453413373,0.003898687933356603
238,0.47695390781563124,0.008670447972526061,0.03549306453413373,0.0039040579189483482
239,0.4789579158316633,0.008660234690830873,0.03549306453413373,0.003909427904540093
240,0.48096192384769537,0.008643586150589955,0.03549306453413373,0.003914797890131838
241,0.48296593186372744,0.008627831584273856,0.03549306453413373,0.0039201678757235835
242,0.4849699398797595,0.008614470985297265,0.03549306453413373,0.0039255378613149905
243,0.48697394789579157,0.008601110386320674,0.03549306453413373,0.003930907846906736
244,0.4889779559118236,0.00861623554364221,0.03549306453413373,0.003936277832498481
245,0.49098196392785565,0.008640823995967288,0.03549306453413373,0.003941647818089888
246,0.4929859719438877,0.008686544826873517,0.03549306453413373,0.003947017803681294
247,0.4949899799599198,0.008786098774538748,0.03549306453413373,0.003952387789272701
248,0.49699398797595185,0.008885652722203978,0.035766950678570476,0.00395775777486377
249,0.4989979959919839,0.009071819905723272,0.03627638570604856,0.003963127760455177
250,0.501002004008016,0.009285244008469268,0.036785820733526646,0.003968497746046245
251,0.503006012024048,0.009530126306398726,0.037295255761004446,0.003973867731637652
252,0.5050100200400801,0.009874972068882121,0.037804690788482524,0.003979237717228721
253,0.5070140280561122,0.010219817831365519,0.03872048107160184,0.003984607702820128
254,0.5090180360721442,0.010673086080952165,0.0396665746940619,0.003989977688411535
255,0.5110220440881763,0.011168915957695433,0.04061266831652168,0.003995347674002941
256,0.5130260521042084,0.011705870444875161,0.04155876193898147,0.004791562018616419
257,0.5150300601202404,0.01236661539090771,0.042646147925367445,0.005621507423319777
258,0.5170340681362725,0.01302736033694026,0.04402890014280864,0.006451452828022798
259,0.5190380761523046,0.013819992380130854,0.04541165236024956,0.007281398232725818
260,0.5210420841683366,0.01466187473009595,0.04679440457769076,0.008340895278196193
261,0.5230460921843687,0.015532380350571504,0.04817715679513196,0.009564804494251374
262,0.5250501002004008,0.01651264492437848,0.049612057023771874,0.010788713710306895
263,0.5270541082164328,0.01749290949818546,0.05106758567370974,0.012012622926362076
264,0.5290581162324649,0.018564348618767164,0.05252311432364789,0.013236532142417596
265,0.531062124248497,0.01967760232114161,0.053978642973585754,0.014460441358473455
266,0.533066132264529,0.020815054361989906,0.055450113348682994,0.015684350574529653
267,0.5350701402805611,0.022039902343734052,0.05705119486361505,0.01690825979058551
268,0.5370741482965932,0.023264750325478194,0.05865227637854709,0.018132169006641705
269,0.5390781563126252,0.024559790908849674,0.06025335789347886,0.019388208854247427
270,0.5410821643286573,0.025885551377800197,0.061854439408410906,0.0206991565867646
271,0.5430861723446894,0.027214129367450032,0.06338238063042803,0.022010104319281767
272,0.5450901803607214,0.028556053149591098,0.0648379092803659,0.02332105205179894
273,0.5470941883767535,0.029897976931732163,0.06629343793030376,0.024631999784316447
274,0.5490981963927856,0.031244002550676414,0.0677489665802419,0.026009305273700076
275,0.5511022044088176,0.03259220735306735,0.06920449523017977,0.02740729152267957
276,0.5531062124248497,0.03393827908943436,0.07026900729810674,0.02880527777165873
277,0.5551102204408818,0.03527491100363144,0.0712878773530632,0.030203264020638228
278,0.5571142284569138,0.036611542917828525,0.07230674740801965,0.031587703903896314
279,0.5591182364729459,0.03788597616790536,0.0733256174629761,0.032898651636414165
280,0.561122244488978,0.03912880155580582,0.07426051839106883,0.03420959936893167
281,0.56312625250501,0.040357837392234634,0.07498828271603833,0.035520547101449515
282,0.565130260521042,0.04150340907636324,0.07571604704100783,0.03683149483396703
283,0.567134268537074,0.0426489807604919,0.07644381136597704,0.03804689558440954
284,0.5691382765531061,0.04371160201977947,0.07717157569094654,0.03918376628400341
285,0.5711422845691382,0.044733928624772934,0.07775056531913421,0.04032063698359728
286,0.5731462925851702,0.04573607541544578,0.07826000034661229,0.041457507683191154
287,0.5751503006012023,0.04662545594828541,0.07876943537409037,0.04259437838278502
288,0.5771543086172344,0.04751483648112504,0.07927887040156817,0.04315724476790176
289,0.5791583166332664,0.048293293171212996,0.07975040451022393,0.043684845852263746
290,0.5811623246492985,0.04900675108199237,0.07975040451022393,0.044212446936626064
291,0.5831663326653306,0.04970238663538722,0.07975040451022393,0.04474004802098805
292,0.5851703406813626,0.05025273048532567,0.07975040451022393,0.04550116290701897
293,0.5871743486973947,0.05080307433526412,0.07975040451022393,0.04672507212307449
294,0.5891783567134268,0.05124632985279798,0.07947829490340513,0.04794898133913001
295,0.5911823647294588,0.05162948567350985,0.07889608344342981,0.04917289055518553
296,0.5931863727454909,0.05199313052175283,0.07831387198345478,0.05039679977124105
297,0.595190380761523,0.0522126903685418,0.07773166052347946,0.050986545482045946
298,0.597194388777555,0.05243225021533078,0.07714944906350443,0.051340069533484634
299,0.5991983967935871,0.052555723957901916,0.0766298505882592,0.051693593584922974
300,0.6012024048096192,0.052614604700647674,0.07612041556078085,0.05204711763636132
301,0.6032064128256512,0.052662544902161254,0.07561098053330248,0.05235822185028071
302,0.6052104208416833,0.05257885343406253,0.07510154550582383,0.052363591835872116
303,0.6072144288577154,0.052495161965963814,0.07453680297001256,0.05236896182146386
304,0.6092184368737474,0.052330968519198426,0.07380903864504362,0.052374331807055606
305,0.6112224448897795,0.05211487248092425,0.07308127432007469,0.05237970179264702
306,0.6132264529058116,0.051887909527272,0.07235350999510548,0.05189191884658076
307,0.6152304609218436,0.05154652745005131,0.07162574567013653,0.050939865151093
308,0.6172344689378757,0.05120514537283062,0.07080391110519021,0.04998781145560525
309,0.6192384769539078,0.05080945548677166,0.06993059391522766,0.04903575776011749
310,0.6212424849699398,0.050372033911419256,0.06905727672526482,0.04808370406463007
311,0.6232464929859719,0.04993080465606904,0.06818395953530228,0.04792224246926826
312,0.625250501002004,0.04940725698552798,0.06731064234533944,0.047840573938398016
313,0.627254509018036,0.04888370931498692,0.0664373251553766,0.04775890540752743
314,0.6292585170340681,0.04831703931313035,0.06556400796541406,0.04767723687665685
315,0.6312625250501002,0.04771855801400005,0.06469069077545123,0.04759556834578661
316,0.6332665330661322,0.047116098637650275,0.06381737358548839,0.0475138998149167
317,0.6352705410821643,0.046444235331558656,0.06294405639552555,0.04743223128404646
318,0.6372745490981964,0.04577237202546704,0.06207073920556245,0.047350562753176555
319,0.6392785571142284,0.045081072730390664,0.06119742201559933,0.04726889422230631
320,0.6412825651302605,0.04437274055300631,0.060324104825636216,0.046703426137966006
321,0.6432865731462926,0.04366396893203594,0.059450787635673095,0.04592544947540155
322,0.6452905811623246,0.04291802671801091,0.05863752698483549,0.04514747281283743
323,0.6472945891783567,0.04217208450398588,0.057836986227369894,0.044369496150272976
324,0.6492985971943888,0.04140999334364552,0.057036445469904294,0.043591519487708855
325,0.6513026052104208,0.04063430801407267,0.056235904712438695,0.04281354282514507
326,0.6533066132264529,0.03985790787509092,0.055419484564466895,0.0420355661625813
327,0.655310621242485,0.03904925803394228,0.054546167374504066,0.04125758950001752
328,0.657314629258517,0.03824060819279364,0.05367285018454123,0.040479612837453736
329,0.6593186372745491,0.03743462695964049,0.052799532994578395,0.03961785481817994
330,0.6613226452905812,0.03663130984376681,0.051926215804615566,0.03866580112269252
331,0.6633266533066132,0.03582799272789312,0.051097377289036565,0.03771374742720477
332,0.6653306613226453,0.03502228170996798,0.050296836531570396,0.03676169373171701
333,0.6673346693386772,0.03421651973605427,0.04949629577410451,0.03580964003622959
334,0.6693386773547093,0.03340785682439632,0.048695755016638635,0.0349337041444131
335,0.6713426853707414,0.03259641142945353,0.04789611883646631,0.03406868896538699
336,0.6733466933867734,0.03178496603451074,0.04731390737649128,0.03320367378636089
337,0.6753507014028055,0.031005179703080768,0.04673169591651596,0.03233865860733478
338,0.6773547094188376,0.030225740384904158,0.04614948445654093,0.03152025625336076
339,0.6793587174348696,0.029457893881308404,0.04556727299656589,0.03082931810725795
340,0.6813627254509017,0.028703231107230366,0.04507176396551761,0.030138379961155145
341,0.6833667334669338,0.027948568333152325,0.04470788180303287,0.029447441815052676
342,0.6853707414829658,0.027226039180634758,0.04434399964054812,0.028756503668949867
343,0.6873747494989979,0.026503537110815517,0.04398011747806365,0.028123099060689872
344,0.68937875751503,0.025795338208556097,0.0436162353155789,0.02751919943104939
345,0.691382765531062,0.025102765674379652,0.04290735259197341,0.026915299801408908
346,0.6933867735470941,0.024410193140203214,0.042106811834507527,0.026311400171768428
347,0.6953907815631262,0.023775182088387834,0.04130627107704136,0.025707500542127948
348,0.6973947895791582,0.023142780557999912,0.04050573031957519,0.025103600912487468
349,0.6993987975951903,0.022532410495301844,0.039838419011118925,0.024499701282846988
350,0.7014028056112224,0.02195061315810871,0.03976564257862226,0.023895801653206507
351,0.7034068136272544,0.021368815820915574,0.03969286614612559,0.023291902023566024
352,0.7054108216432865,0.020838425026303845,0.039620089713628924,0.022726951665938883
353,0.7074148296593186,0.02030980880144038,0.03954731328113226,0.022210090552759375
354,0.7094188376753506,0.01980218134354234,0.03951645907741427,0.021693229439580207
355,0.7114228456913827,0.019320691870314783,0.03951645907741427,0.0211763683264007
356,0.7134268537074148,0.018839202397087227,0.03951645907741427,0.02065950721322153
357,0.7154308617234468,0.018414105437299457,0.03951645907741427,0.020288998894702568
358,0.7174348697394789,0.017993639870858318,0.03951645907741427,0.019946214814447038
359,0.719438877755511,0.017591798426114316,0.03951645907741427,0.019603430734191508
360,0.721442885771543,0.017217564674703957,0.03951645907741427,0.019260646653935978
361,0.7234468937875751,0.016843330923293594,0.03951645907741427,0.018999322598419296
362,0.7254509018036072,0.016505859470600327,0.03951645907741427,0.01900469258401104
363,0.7274549098196392,0.016170981346619803,0.03933204852915296,0.01901006256960245
364,0.7294589178356713,0.015846801347399617,0.03882261350167431,0.019015432555194195
365,0.7314629258517034,0.015537836580181768,0.03831317847419594,0.01902080254078594
366,0.7334669338677354,0.015228871812963923,0.037803743446717296,0.019026172526377345
367,0.7354709418837675,0.014942844742802826,0.03729430841923893,0.019031542511968754
368,0.7374749498997996,0.014659607026593137,0.03689476068759098,0.01903691249756016
